Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.getContext,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.resolve,16,,,,,,,3.0,48.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.resolve,2,,,,,,,1.0,14.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.resolveCompletely,3,,,,,,,1.0,18.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.resolveUniqueId,4,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder.addClassContainerSelectorResolver,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder.addSelectorResolver,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder.addSelectorResolver,2,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder.addTestDescriptorVisitor,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder.build,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.DefaultInitializationContext.buildClassNamePredicate,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.DefaultInitializationContext.getClassNameFilter,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.DefaultInitializationContext.getDiscoveryRequest,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.DefaultInitializationContext.getEngineDescriptor,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.resolve,1,,,,,,,1.0,8.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Match.Type.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Match.Type.values,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Match.expand,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Match.getTestDescriptor,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Match.isExact,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Resolution.getMatches,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Resolution.getSelectors,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.SelectorResolver.Resolution.isResolved,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.filter.ClasspathScanningSupport,3,1.0,1.0,0.0,0.0,9.0,3.0,,16.0
Private Class,org.junit.platform.engine.support.hierarchical.CompositeLock.CompositeLockManagedBlocker,3,1.0,1.0,0.0,0.0,3.0,2.0,,15.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.CompositeLockManagedBlocker.block,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.CompositeLockManagedBlocker.isReleasable,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.acquire,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.support.hierarchical.CompositeLock.acquireAllLocks,3,,,,,,,1.0,13.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.getResources,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.isExclusive,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.release,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.CompositeLock.release,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.hierarchical.CompositeLock.toString,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.support.hierarchical.CompositeLockTests.anyResources,2,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.support.hierarchical.CompositeLockTests.mockLock,2,,,,,,,1.0,8.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getCorePoolSize,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getKeepAliveSeconds,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getMaxPoolSize,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getMinimumRunnable,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getParallelism,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfiguration.getSaturatePredicate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategy.(Anon_1).createConfiguration,3,,,,,,,1.0,12.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategy.(Anon_2).createConfiguration,5,,,,,,,1.0,21.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategy.(Anon_3).createConfiguration,5,,,,,,,1.0,15.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategy.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategy.values,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.DefaultParallelExecutionConfigurationStrategyTests.CustomParallelExecutionConfigurationStrategy.createConfiguration,2,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoEngineExecutionContext,1,1.0,1.0,0.0,0.0,1.0,1.0,,6.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor,6,1.0,2.0,60.0,1.0,8.0,5.0,,28.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor.before,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor.mayRegisterTests,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor.shouldBeSkipped,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor,6,1.0,3.0,60.0,0.0,6.0,5.0,,25.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor.before,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor.markSkipped,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor.setBeforeAllBehavior,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor.shouldBeSkipped,2,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor,9,1.0,2.0,61.0,0.0,9.0,6.0,,34.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor.execute,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor.getType,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor.markSkipped,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor.shouldBeSkipped,2,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine,16,1.0,2.0,76.0,0.0,15.0,13.0,,58.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addContainer,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addContainer,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addContainer,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addTest,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addTest,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.addTest,2,,,,,,,1.0,5.0
Protected Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.createExecutionContext,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.discover,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.getEngineDescriptor,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestEngine.getId,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.ExclusiveResource,11,1.0,1.0,47.0,0.0,8.0,7.0,,52.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.LockMode.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.LockMode.values,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.getKey,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.getLockMode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.hashCode,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.support.hierarchical.ExclusiveResource.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests,5,1.0,1.0,0.0,0.0,23.0,5.0,,113.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests.StartFinishLogger.afterAll,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests.StartFinishLogger.afterTestExecution,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests.StartFinishLogger.beforeAll,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests.StartFinishLogger.beforeTestExecution,1,,,,,,,1.0,4.0
Public Class,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService,32,1.0,1.0,88.0,0.0,32.0,17.0,,203.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.ExclusiveTask.exec,3,,,,,,,3.0,20.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.ExclusiveTask.getRawResult,1,,,,,,,1.0,3.0
Protected Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.ExclusiveTask.setRawResult,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.ExclusiveTask.toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.WorkerThreadFactory.newThread,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.close,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.createForkJoinPool,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.executeSync,2,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.forkConcurrentTasks,4,,,,,,,1.0,16.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.invokeAll,2,,,,,,,1.0,13.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.isAlreadyRunningInForkJoinPool,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.joinConcurrentTasksInReverseOrderToEnableWorkStealing,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.resubmitDeferredTasks,3,,,,,,,1.0,9.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService.submit,3,,,,,,,3.0,11.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.DummyTestTask.execute,2,,,,,,,1.0,12.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.DummyTestTask.getExecutionMode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.DummyTestTask.getResourceLock,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.DummyTestTask.toString,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.createNestedTaskWithTwoConcurrentLeafTasks,2,,,,,,,1.0,18.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.runWithAttemptedWorkStealing,3,,,,,,,1.0,10.0
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.withForkJoinPoolHierarchicalTestExecutorService,1,,,,,,,1.0,9.0
Protected Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.createExecutorService,1,,,,,,,1.0,3.0
Protected Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.createThrowableCollectorFactory,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute,2,,,,,,,1.0,11.0
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainer.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainerAndTestTestCase.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf.execute,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf.getType,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.createExecutor,1,,,,,,,1.0,6.0
Private Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.execute,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.useDynamicTestExecutor,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManager.toDistinctSortedResources,4,,,,,,,3.0,15.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManager.toLock,3,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManager.toLocks,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManager.toResourceLock,3,,,,,,,1.0,10.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManager.toSingleLock,3,,,,,,,3.0,9.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManagerTests.getLocks,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.support.hierarchical.LockManagerTests.getSingleLock,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.Node.ExecutionMode.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.Node.ExecutionMode.values,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.engine.support.hierarchical.Node.SkipResult.getReason,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.Node.SkipResult.isSkipped,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.Node.SkipResult.toString,1,,,,,,,1.0,6.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeExecutionAdvisor.lookupExecutionModeForcedByAncestor,2,,,,,,,1.0,7.0
Private Class,org.junit.platform.engine.support.hierarchical.NodeTestTask.DefaultDynamicTestExecutor,9,1.0,1.0,33.0,0.0,22.0,3.0,,43.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.DefaultDynamicTestExecutor.awaitFinished,4,,,,,,,1.0,12.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.DefaultDynamicTestExecutor.execute,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.DefaultDynamicTestExecutor.execute,4,,,,,,,1.0,22.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.checkWhetherSkipped,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.cleanUp,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.execute,6,,,,,,,1.0,28.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively,2,,,,,,,1.0,23.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.getExecutionMode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.getResourceLock,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.prepare,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.reportCompletion,7,,,,,,,1.0,27.0
Public Method,org.junit.platform.engine.support.hierarchical.NodeTestTask.toString,1,,,,,,,1.0,3.0
